address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo,baths,beds,brokerName,countryCurrency,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData,id,imgSrc,info1String,info3String,isFeaturedListing,isHomeRec,isSaved,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong,list,pgapt,price,providerListingId,relaxed,sgapt,shouldShowZestimateAsPrice,statusText,statusType,unformattedPrice,variableData,zestimate,zpid,builderName,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL,lotAreaString,isPropertyResultCDP
"2575 Peachtree Rd NE APT 12C, Atlanta, GA 30305",Atlanta,GA,2575 Peachtree Rd NE APT 12C,30305,1594,,,2.0,2,Beacham and Company Realtors,$,https://www.zillow.com/homedetails/2575-Peachtree-Rd-NE-APT-12C-Atlanta-GA-30305/2085062485_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2085062485, 'streetAddress': '2575 Peachtree Rd NE APT 12C', 'zipcode': '30305', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.82559, 'longitude': -84.38678, 'price': 1025000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1594.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 365200, 'rentZestimate': 3795, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1025000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 12C', 'lotAreaValue': 1594.296, 'lotAreaUnit': 'sqft'}}",2085062485,https://photos.zillowstatic.com/fp/8c245c0ae21d58f0d4576a654a4bd8de-p_e.jpg,MLS ID #7177572,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.82559, 'longitude': -84.38678}",1.0,ForSale,"$1,025,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,1025000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",365200,2085062485,,,,,,,,,
"830 Greenwood Ave NE APT 7, Atlanta, GA 30306",Atlanta,GA,830 Greenwood Ave NE APT 7,30306,1072,,,1.0,1,Atlanta Fine Homes Sotheby's International,$,https://www.zillow.com/homedetails/830-Greenwood-Ave-NE-APT-7-Atlanta-GA-30306/2066268509_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2066268509, 'streetAddress': '830 Greenwood Ave NE APT 7', 'zipcode': '30306', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.776966, 'longitude': -84.36018, 'price': 279900.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 1072.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 279900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 7', 'lotAreaValue': 1089.0, 'lotAreaUnit': 'sqft'}}",2066268509,https://photos.zillowstatic.com/fp/f21455dbdc65ccc8cedd067bebfca435-p_e.jpg,MLS ID #7178077,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.776966, 'longitude': -84.36018}",1.0,ForSale,"$279,900",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,279900.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",,2066268509,,,,,,,,,
"943 Peachtree St #1914, Atlanta, GA 30309",Atlanta,GA,943 Peachtree St #1914,30309,1500,,,2.0,2,"Realty Professionals, Inc.",$,https://www.zillow.com/homedetails/943-Peachtree-St-1914-Atlanta-GA-30309/2059760175_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059760175, 'streetAddress': '943 Peachtree St #1914', 'zipcode': '30309', 'city': 'Atlanta', 'state': 'GA', 'price': 625000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1500.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 625000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1914', 'lotAreaValue': 0.0, 'lotAreaUnit': 'sqft'}}",2059760175,https://photos.zillowstatic.com/fp/0aa38f0734ef5a9e12eacabb84a8605c-p_e.jpg,MLS ID #7169842,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},1.0,ForSale,"$625,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,625000.0,"{'type': 'TIME_ON_INFO', 'text': '8 hours ago', 'data': {'isFresh': False}}",,2059760175,,,,,,,,,
"692 Darlington Rd NE, Atlanta, GA 30305",Atlanta,GA,692 Darlington Rd NE,30305,2372,,,3.0,3,Keller Williams Realty Peachtree Rd.,$,https://www.zillow.com/homedetails/692-Darlington-Rd-NE-Atlanta-GA-30305/35928851_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35928851, 'streetAddress': '692 Darlington Rd NE', 'zipcode': '30305', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.834454, 'longitude': -84.364845, 'price': 885000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2372.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 850800, 'rentZestimate': 4900, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 885000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 722600.0, 'lotAreaValue': 0.34299999999999997, 'lotAreaUnit': 'acres'}}",35928851,https://photos.zillowstatic.com/fp/fdd9d9897045c6183675fa9322d2c180-p_e.jpg,MLS ID #7177733,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.834454, 'longitude': -84.364845}",1.0,ForSale,"$885,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,885000.0,"{'type': 'TIME_ON_INFO', 'text': '11 hours ago', 'data': {'isFresh': False}}",850800,35928851,,,,,,,,,
"2065 Morehouse Dr NW, Atlanta, GA 30314",Atlanta,GA,2065 Morehouse Dr NW,30314,1004,,,2.0,3,Chapman Hall Realtors,$,https://www.zillow.com/homedetails/2065-Morehouse-Dr-NW-Atlanta-GA-30314/35855482_zpid/,0.0,1.0,,0.0,"{'homeInfo': {'zpid': 35855482, 'streetAddress': '2065 Morehouse Dr NW', 'zipcode': '30314', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.76088, 'longitude': -84.454895, 'price': 240000.0, 'datePriceChanged': 1676620800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1004.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$10,000 (Feb 17)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 240000.0, 'priceChange': -10000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 189600.0, 'lotAreaValue': 8973.36, 'lotAreaUnit': 'sqft'}}",35855482,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.76087951660156,-84.45489501953125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Y18IPu2IV4LIGrNtkiZUGaaHrLQ=",MLS ID #7177999,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.76088, 'longitude': -84.454895}",1.0,ForSale,"$240,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,240000.0,"{'type': 'TIME_ON_INFO', 'text': '12 hours ago', 'data': {'isFresh': False}}",,35855482,,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=33.76087951660156,-84.45489501953125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=4w0qm1Yli2BasbIZWucLHITnwh4=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.76087951660156,-84.45489501953125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7hK8qyTIkIOZ22WuyA9Exmi3ZAk=",,
"(undisclosed Address), Atlanta, GA 30324",Atlanta,GA,(undisclosed Address),30324,6210,,,5.0,6,Berkshire Hathaway HomeServices Georgia Properties,$,https://www.zillow.com/homedetails/Atlanta-GA-30324/82629720_zpid/,0.0,1.0,1.0,1.0,"{'homeInfo': {'zpid': 82629720, 'streetAddress': '(undisclosed Address)', 'zipcode': '30324', 'city': 'Atlanta', 'state': 'GA', 'price': 1599000.0, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 6210.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1626200, 'rentZestimate': 9918, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1599000.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.823, 'lotAreaUnit': 'acres'}}",82629720,https://photos.zillowstatic.com/fp/2b5d1954693930a7a27951113a5afe71-p_e.jpg,MLS ID #7178026,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,{},1.0,ForSale,"$1,599,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,1599000.0,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",1626200,82629720,,,,,,,,,
"1715 Browning St SW, Atlanta, GA 30314",Atlanta,GA,1715 Browning St SW,30314,,,,0.0,0,"Intown Focus Realty, LLC.",$,https://www.zillow.com/homedetails/1715-Browning-St-SW-Atlanta-GA-30314/35846412_zpid/,0.0,1.0,,0.0,"{'homeInfo': {'zpid': 35846412, 'streetAddress': '1715 Browning St SW', 'zipcode': '30314', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.752766, 'longitude': -84.443275, 'price': 65000.0, 'datePriceChanged': 1675584000000, 'bathrooms': 0.0, 'bedrooms': 0.0, 'homeType': 'LOT', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 725, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$14,000 (Feb 5)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 65000.0, 'priceChange': -14000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 67400.0, 'lotAreaValue': 8498.556, 'lotAreaUnit': 'sqft'}}",35846412,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.75276565551758,-84.44327545166016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=MOBUKcbX0yqpVgBH6sdtXj4c-4c=",MLS ID #7177991,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.752766, 'longitude': -84.443275}",1.0,ForSale,"$65,000",,0.0,For Sale (Broker),0.0,Lot / Land for sale,FOR_SALE,65000.0,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': False}}",,35846412,,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=33.75276565551758,-84.44327545166016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xPYiQ6MD9QpoICt8vVyAKb_G7Vs=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.75276565551758,-84.44327545166016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=mR2hhNpVhGbjWe1WcRh3SQlOIw4=","8,499 sqft",
"1367 Kenilworth Dr SW, Atlanta, GA 30310",Atlanta,GA,1367 Kenilworth Dr SW,30310,1190,,,2.0,3,Maximum One Realty Greater ATL.,$,https://www.zillow.com/homedetails/1367-Kenilworth-Dr-SW-Atlanta-GA-30310/35841096_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35841096, 'streetAddress': '1367 Kenilworth Dr SW', 'zipcode': '30310', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.7177, 'longitude': -84.43454, 'price': 279900.0, 'datePriceChanged': 1676620800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1190.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 279818, 'rentZestimate': 1898, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$5,100 (Feb 17)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 279900.0, 'priceChange': -5100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 95000.0, 'lotAreaValue': 10759.32, 'lotAreaUnit': 'sqft'}}",35841096,https://photos.zillowstatic.com/fp/44905136ba3ad3f76f2a48b23fbd3c9f-p_e.jpg,MLS ID #7177739,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.7177, 'longitude': -84.43454}",1.0,ForSale,"$279,900",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,279900.0,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': False}}",279818,35841096,,,,,,,,,
"1241 Beech Valley Rd NE, Atlanta, GA 30306",Atlanta,GA,1241 Beech Valley Rd NE,30306,2706,,,3.0,3,Atlanta Fine Homes Sotheby's International,$,https://www.zillow.com/homedetails/1241-Beech-Valley-Rd-NE-Atlanta-GA-30306/2059129658_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059129658, 'streetAddress': '1241 Beech Valley Rd NE', 'zipcode': '30306', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.796387, 'longitude': -84.34658, 'price': 1225000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2706.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1225000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 8712.0, 'lotAreaUnit': 'sqft'}}",2059129658,https://photos.zillowstatic.com/fp/1f2cb10acc0c404171c38b6c94018891-p_e.jpg,MLS ID #7177762,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.796387, 'longitude': -84.34658}",1.0,ForSale,"$1,225,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,1225000.0,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': False}}",,2059129658,,,,,,,,,
"527 E Ave NE, Atlanta, GA 30312",Atlanta,GA,527 E Ave NE,30312,1584,,,2.0,3,Keller Wms Re Atl Midtown,$,https://www.zillow.com/homedetails/527-E-Ave-NE-Atlanta-GA-30312/35878556_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35878556, 'streetAddress': '527 E Ave NE', 'zipcode': '30312', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.763474, 'longitude': -84.37019, 'price': 625000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1584.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 584700, 'rentZestimate': 3499, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 2-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 625000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1676844000000, 'open_house_end': 1676851200000}, {'open_house_start': 1677448800000, 'open_house_end': 1677456000000}, {'open_house_start': 1678053600000, 'open_house_end': 1678060800000}, {'open_house_start': 1678654800000, 'open_house_end': 1678662000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 502400.0, 'lotAreaValue': 5357.88, 'lotAreaUnit': 'sqft'}}",35878556,https://photos.zillowstatic.com/fp/4afeddbd16647267f5a993ab7996dbee-p_e.jpg,MLS ID #7177279,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.763474, 'longitude': -84.37019}",1.0,ForSale,"$625,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,625000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 2-4pm'}",584700,35878556,,1.0,Open House - 2:00 - 4:00 PM,2023-02-19T16:00:00,2023-02-19T14:00:00,,,,
"1467 Woodland Cir SE, Atlanta, GA 30316",Atlanta,GA,1467 Woodland Cir SE,30316,1394,,,2.0,3,Southern Classic Realtors,$,https://www.zillow.com/homedetails/1467-Woodland-Cir-SE-Atlanta-GA-30316/35889563_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35889563, 'streetAddress': '1467 Woodland Cir SE', 'zipcode': '30316', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.71368, 'longitude': -84.35211, 'price': 279900.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1394.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 303400, 'rentZestimate': 2250, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 279900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 228900.0, 'lotAreaValue': 9212.94, 'lotAreaUnit': 'sqft'}}",35889563,https://photos.zillowstatic.com/fp/10b65fad91b16fef76a859b149c3a259-p_e.jpg,MLS ID #7177765,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.71368, 'longitude': -84.35211}",1.0,ForSale,"$279,900",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,279900.0,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': False}}",303400,35889563,,,,,,,,,
"1418 Miller Ave, Atlanta, GA 30307",Atlanta,GA,1418 Miller Ave,30307,0,,,2.0,3,RE/MAX Metro Atlanta Cityside,$,https://www.zillow.com/homedetails/1418-Miller-Ave-Atlanta-GA-30307/14478984_zpid/,0.0,1.0,,0.0,"{'homeInfo': {'zpid': 14478984, 'streetAddress': '1418 Miller Ave', 'zipcode': '30307', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.76625, 'longitude': -84.341064, 'price': 650000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 0.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 650000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 388300.0, 'lotAreaValue': 0.0, 'lotAreaUnit': 'sqft'}}",14478984,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.76625061035156,-84.341064453125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Wo5OARtUAgwwVx7tJu2L3xtIS_I=",MLS ID #7177736,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.76625, 'longitude': -84.341064}",1.0,ForSale,"$650,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,650000.0,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': False}}",,14478984,,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=33.76625061035156,-84.341064453125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UFwwrcXejf6kslzLpH3ZLdMaoeM=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.76625061035156,-84.341064453125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=j2eqKYiPHYDpxUNdT-1UVuyJme0=",,
"2331 Polaris Way SW, Atlanta, GA 30331",Atlanta,GA,2331 Polaris Way SW,30331,0,,,3.0,4,"DRB Group Georgia, LLC",$,https://www.zillow.com/homedetails/2331-Polaris-Way-SW-Atlanta-GA-30331/2059127451_zpid/,0.0,1.0,,0.0,"{'homeInfo': {'zpid': 2059127451, 'streetAddress': '2331 Polaris Way SW', 'zipcode': '30331', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.69163, 'longitude': -84.61878, 'price': 329900.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 0.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 329900.0, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.0, 'lotAreaUnit': 'sqft'}}",2059127451,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.69163131713867,-84.61878204345703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ujaE6O0CuI2QZgod8IDZKSX5fxk=",MLS ID #7177940,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.69163, 'longitude': -84.61878}",1.0,ForSale,"$329,900",,0.0,New Construction,0.0,New construction,FOR_SALE,329900.0,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': False}}",,2059127451,,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=33.69163131713867,-84.61878204345703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rtXKgHdGGivYe-oCvzEj231otMY=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.69163131713867,-84.61878204345703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=XBjq8Vy_qDO75t8Lm6d1xxfR1oE=",,
"2044 Wilson Ave NW, Atlanta, GA 30314",Atlanta,GA,2044 Wilson Ave NW,30314,,,,0.0,0,Maximum One Realtor Partners,$,https://www.zillow.com/homedetails/2044-Wilson-Ave-NW-Atlanta-GA-30314/35857726_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35857726, 'streetAddress': '2044 Wilson Ave NW', 'zipcode': '30314', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.752357, 'longitude': -84.4574, 'price': 49999.0, 'bathrooms': 0.0, 'bedrooms': 0.0, 'homeType': 'LOT', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 1800, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 49999.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 78000.0, 'lotAreaValue': 0.35, 'lotAreaUnit': 'acres'}}",35857726,https://photos.zillowstatic.com/fp/1490acd2d693577a143c43e63f7f6204-p_e.jpg,MLS ID #7177886,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.752357, 'longitude': -84.4574}",1.0,ForSale,"$49,999",,0.0,For Sale (Broker),0.0,Lot / Land for sale,FOR_SALE,49999.0,"{'type': 'TIME_ON_INFO', 'text': '14 hours ago', 'data': {'isFresh': False}}",,35857726,,,,,,,,0.35 acres,
